Year;Month;Day;Incident code;Location start;Location end;Type of incident;Number of terrorists in attack force;Number of nationalities;First nationality of terrorists;Second nationality of terrorists;Third nationality of terrorists;Number of victims;Number of nationalities of victims;First victim's nationality;Second victim's nationality;Third victim's nationality;Number of US victims;Type of US victims;Type of immediate victims;Total individuals wounded;Terrorists wounded;Total number of individuals killed;Terrorists killed;Type of Weapon used;Terrorist logistical success;Number of Hostages;Escaped Hostages;Target of Demands 1;Target of Demands 2;Target of Demands 3;Number of Entities;Demands on Host Nation;Media Announcement;Political Change;Ransom demanded;Release Prisoners;Safe haven destination;Terrorist Negotiation Behavior;Sequential Release of Hostages;Passed Deadlines;Threats Carried Out;Terrorist Negotiation Success;Target Negotiator;Amount of Ransom Paid;Number of Prisoners Released;First hostage's fate;Second hostage's fate;Duration in Hours;Duration in Days;
2009;7;99;2;520;520;1;99;1;520;998;998;2;1;220;998;998;0;8;4;0;0;0;0;9;6;2;1;220;998;998;1;2;0;2;0;998;2;2;0;9;9;9;8;0;0;16;16;99;999;
2009;8;29;1;625;625;1;99;9;999;999;999;2;3;475;510;996;0;8;2;0;0;0;0;9;6;2;0;998;998;998;8;2;0;2;0;0;2;8;8;9;9;8;8;0;998;1;1;99;999;
2009;9;5;1;700;700;1;99;1;700;998;998;2;4;200;205;2;1;4;5;0;0;1;0;4;6;2;0;998;998;998;2;9;0;2;0;0;2;9;1;9;9;9;6;0;0;1;14;99;999;
2009;9;9;1;70;70;9;1;1;145;998;998;111;3;2;200;70;999;5;7;0;0;0;0;1;5;111;0;70;998;998;1;1;0;2;0;0;2;2;0;9;9;3;1;0;0;14;14;99;999;
2009;10;6;1;500;500;1;99;9;999;999;999;1;1;520;998;998;0;8;4;0;0;0;0;9;6;1;0;998;998;998;8;9;9;9;9999;999;9;9;9;9;9;9;9;9999;998;98;98;99;999;
2009;10;11;1;840;840;1;99;1;840;998;998;1;1;205;998;998;0;8;7;0;0;0;0;9;6;1;0;998;998;998;8;2;0;2;0;0;2;8;8;9;9;8;8;0;998;1;98;97;32;
2009;10;22;1;625;625;1;99;9;999;999;999;1;1;220;998;998;0;8;7;0;0;0;0;9;6;1;0;998;998;998;8;9;9;9;9999;999;9;9;9;9;9;9;9;9999;998;98;98;99;999;
2009;11;5;1;700;700;1;99;9;999;999;999;2;2;385;770;998;0;8;6;0;0;0;0;9;6;2;0;998;998;998;8;2;0;2;0;0;2;8;8;9;9;8;8;0;998;1;1;97;7;
2009;11;11;1;520;520;9;1;1;520;998;998;999;3;522;695;520;0;8;7;0;0;0;0;5;5;0;0;998;998;998;8;9;9;9;0;999;9;8;9;9;9;8;8;9999;998;98;98;99;999;
2009;11;29;1;435;435;1;99;1;615;998;998;3;1;230;998;998;0;8;7;0;0;0;0;9;6;3;0;998;998;998;8;2;0;2;0;998;2;8;9;9;9;8;8;0;0;5;5;99;999;
2009;11;99;1;432;432;1;99;1;615;998;998;1;1;220;998;998;0;8;7;0;0;0;0;9;6;1;0;432;998;998;1;1;0;2;0;4;2;2;1;9;9;2;1;0;4;2;98;99;999;
2009;12;31;1;700;700;1;99;1;700;998;998;2;1;220;998;998;0;8;6;0;0;0;0;9;6;3;0;220;998;998;1;1;3;2;0;998;2;2;9;9;9;9;1;0;998;98;99;99;999;
2010;1;12;1;475;475;1;99;9;999;999;999;6;4;200;100;475;0;8;5;1;0;1;0;9;6;4;0;998;998;998;8;2;0;2;0;0;2;8;9;9;9;8;8;0;998;1;1;97;7;
2010;1;23;1;645;645;1;99;1;645;998;998;1;1;2;998;998;1;4;5;0;0;0;0;9;6;1;0;645;998;998;1;1;3;2;0;4;2;9;1;9;9;1;9;0;4;2;98;97;60;
2010;3;99;3;770;770;1;99;1;770;998;998;5;2;200;770;998;0;8;6;0;0;1;0;9;6;3;0;998;998;998;8;2;0;2;0;0;2;8;9;9;9;8;8;0;998;3;99;99;999;
2010;4;22;2;436;436;1;99;1;436;998;998;1;1;220;998;998;0;8;5;0;0;1;0;9;6;1;0;220;998;998;1;2;3;2;0;998;2;2;9;0;1;3;9;0;0;3;98;97;90;
2010;5;18;1;625;625;1;99;9;999;999;999;1;1;2;998;998;1;5;7;0;0;0;0;9;6;1;0;998;998;998;8;2;0;2;0;0;2;8;9;9;9;8;8;0;998;1;98;97;105;
2010;5;24;1;678;678;1;99;1;678;998;998;3;2;2;678;998;2;5;7;0;0;0;0;9;6;3;0;678;998;998;1;1;0;2;0;1;2;8;9;9;9;9;9;0;0;1;1;24;1;
2010;7;4;1;475;475;1;99;9;999;999;999;12;5;365;255;369;0;8;5;0;0;0;0;9;6;12;0;998;998;998;8;2;0;2;0;0;2;8;9;9;9;9;9;0;998;1;1;99;999;
2010;8;17;2;666;666;2;1;1;667;998;998;1;1;640;998;998;0;8;2;1;1;0;0;1;5;1;0;640;998;998;8;2;0;2;0;999;2;2;0;9;9;3;2;9999;998;15;98;99;999;
2010;8;30;1;625;625;1;99;9;999;999;999;2;1;365;998;998;0;8;5;0;0;0;0;9;6;2;0;998;998;998;9;9;9;9;0;999;9;9;9;9;9;9;9;9999;998;99;98;99;999;
2010;9;15;1;436;436;1;99;1;436;998;998;7;3;220;461;580;0;8;7;0;0;0;0;9;6;7;0;220;998;998;8;2;0;2;9998;0;2;1;9;9;9;1;9;9998;998;99;99;99;999;
2010;9;19;3;700;700;1;99;9;999;999;999;4;2;200;700;998;0;8;7;0;0;0;0;4;6;4;0;998;998;998;8;2;0;2;0;999;2;8;9;9;9;9;9;0;998;99;99;99;999;
2010;9;22;1;475;475;1;99;9;999;999;999;3;1;220;998;998;0;8;5;0;0;0;0;9;6;3;0;9;998;998;9;9;0;9;9999;999;9;9;9;9;9;9;9;9999;998;1;1;97;18;
2010;9;26;1;700;700;1;99;1;700;998;998;4;3;200;2;700;1;4;5;0;0;1;0;9;6;4;0;998;998;998;8;9;0;9;9999;999;9;9;9;9;9;9;9;0;998;11;1;97;13;
2010;9;99;1;471;471;1;99;9;999;999;999;6;3;369;346;840;0;8;5;0;0;0;0;9;6;6;0;998;998;998;8;2;0;2;0;0;2;8;9;9;9;9;9;0;998;1;1;97;30;
2010;11;4;1;625;625;1;8;1;625;998;998;3;2;365;996;998;0;8;2;0;0;0;0;9;6;3;0;998;998;998;8;2;0;2;0;0;2;8;9;9;9;9;9;0;998;99;99;99;999;
2010;11;13;1;475;475;1;99;1;475;998;998;7;2;200;475;998;0;8;5;0;0;0;0;9;6;7;0;998;998;998;8;2;0;2;0;0;2;8;9;9;9;9;9;0;998;1;1;97;5;
2010;11;14;1;475;475;1;99;9;999;999;999;8;2;475;998;998;1;4;5;0;0;0;0;4;6;8;0;998;998;998;9;9;9;9;0;999;9;9;9;9;9;9;9;9999;998;99;98;99;999;
2010;11;17;1;475;475;1;99;1;475;998;998;19;5;2;220;850;2;9;9;0;0;0;0;6;5;8;0;998;998;998;8;2;0;2;0;0;2;8;9;9;9;9;9;0;998;1;1;97;4;
2010;12;26;1;700;700;1;99;9;999;999;999;4;1;640;998;998;0;8;5;0;0;0;0;9;6;4;0;998;998;998;8;2;0;2;0;0;2;8;9;9;9;9;9;0;998;99;99;99;999;
2011;1;5;1;385;640;9;0;1;640;998;998;999;99;385;640;999;0;8;7;0;0;0;0;1;5;9999;0;12;998;998;1;2;0;2;9999;999;2;8;9;9;9;9;8;0;998;98;98;99;999;
2011;1;7;1;436;436;1;99;1;615;998;998;1;1;220;998;998;0;8;7;0;0;2;0;9;6;2;0;20;999;999;1;9;0;9;9999;999;2;8;9;9;9;9;8;0;998;3;3;24;1;
2011;2;27;1;700;700;1;99;1;700;998;998;1;1;20;998;998;0;8;7;0;0;0;0;4;6;1;0;20;998;998;1;2;0;9;9999;999;2;9;9;9;9;3;9;0;998;99;98;99;999;
2011;4;13;1;668;668;1;99;1;667;998;998;1;1;325;998;998;0;8;6;0;0;1;0;9;6;1;0;9;998;998;1;1;5;1;9999;2;2;8;9;9;1;3;9;0;0;3;98;99;2;
2011;4;18;1;700;700;1;99;9;999;999;999;999;2;630;700;998;0;8;5;0;0;0;0;9;6;2;0;998;998;998;2;9;0;9;9999;999;2;8;9;9;9;8;8;0;998;99;99;99;999;
2011;5;28;2;678;678;1;99;1;678;998;998;3;1;220;998;998;0;8;7;0;0;0;0;9;6;3;0;220;998;998;1;2;0;2;;999;2;9;9;9;9;9;9;0;998;99;99;99;999;
2011;7;1;1;770;770;1;99;9;999;999;999;2;1;225;998;998;0;8;7;0;0;0;0;9;9;2;0;998;998;998;8;9;0;9;9999;999;2;9;9;9;9;9;9;0;998;99;99;99;999;
2011;7;12;2;840;840;1;99;1;840;998;998;3;2;2;840;998;1;5;7;0;0;0;0;4;6;3;0;998;998;998;8;2;0;2;9999;999;2;8;1;9;8;1;9;9998;998;1;99;99;999;
2011;8;13;1;770;770;1;99;1;770;998;998;1;1;2;998;998;1;4;5;0;0;0;0;4;6;1;0;2;998;998;1;2;4;2;9999;998;2;8;9;9;9;9;9;0;998;99;98;99;999;
2011;9;1;1;770;700;1;99;1;700;998;998;40;1;770;998;998;0;8;7;0;0;0;0;5;6;40;0;9;998;998;1;2;0;1;9999;999;2;9;1;9;9;9;7;0;998;99;99;99;999;
2011;9;10;1;501;501;1;99;9;999;999;999;2;1;200;998;998;0;8;7;0;0;1;0;9;6;1;0;998;998;998;8;2;0;2;9999;999;2;8;9;9;9;1;9;9998;998;99;98;99;999;
2011;9;99;1;436;436;1;99;1;615;998;998;7;1;220;998;998;0;8;7;0;0;0;0;9;6;7;0;998;998;998;9;9;9;9;0;999;9;9;9;9;9;9;9;9999;998;99;98;99;999;
2011;10;1;1;501;520;1;10;1;520;998;998;1;1;220;998;998;0;8;7;0;0;1;0;9;6;1;0;999;998;998;8;2;0;2;9999;999;2;8;9;9;9;9;9;0;998;98;98;99;999;
2011;10;13;1;501;520;1;99;1;520;998;998;3;2;230;501;998;0;8;7;1;0;0;0;4;6;2;0;998;998;998;8;2;0;2;9999;999;2;8;9;9;9;9;9;0;998;99;98;99;999;
2011;10;21;1;840;840;1;99;9;999;999;999;3;1;732;998;998;0;8;5;0;0;0;0;9;6;3;0;999;999;999;8;2;0;2;9999;999;2;9;9;9;9;9;9;0;998;1;14;97;37;
2011;10;23;1;615;615;1;99;9;999;999;999;3;2;230;325;998;0;8;7;0;0;0;0;9;6;3;0;999;998;998;9;1;0;2;1840;998;2;2;0;9;9;1;3;1840;2;1;98;97;271;
2011;10;25;1;520;520;1;99;1;520;998;998;2;2;2;390;998;1;5;7;0;0;0;0;9;6;3;0;999;999;999;8;2;0;2;9999;999;2;9;9;9;9;9;9;0;998;14;98;99;999;
2011;11;24;1;432;432;1;99;1;615;998;998;2;1;220;998;998;0;8;7;0;0;0;0;9;6;2;0;432;220;998;2;1;0;1;9999;999;2;8;9;9;9;9;9;0;998;3;98;99;999;
2011;11;25;1;432;432;1;99;1;615;998;998;4;4;255;380;210;0;8;7;0;0;1;0;4;6;3;0;200;998;998;1;2;0;2;9999;1;2;8;9;9;9;3;9;0;0;99;98;99;999;
2012;1;5;1;770;770;1;99;1;770;998;998;1;1;200;998;998;0;8;7;0;0;1;0;9;6;1;0;200;998;998;1;2;0;2;9999;999;2;9;9;9;9;9;9;0;998;3;98;97;113;
2012;1;11;1;501;501;1;99;1;520;998;998;999;1;501;998;998;0;8;7;0;0;6;0;9;6;9999;0;998;998;998;8;2;0;2;9999;999;2;9;9;9;9;9;9;0;998;99;98;99;999;
2012;1;16;1;678;678;1;99;1;678;998;998;1;1;385;998;998;0;8;2;0;0;0;0;9;6;1;0;999;998;998;9;1;0;2;9999;1;2;2;0;9;9;9;1;9999;0;99;98;99;999;
2012;1;17;1;530;530;1;99;1;531;998;998;22;6;255;310;211;0;8;7;2;0;5;0;4;6;4;0;998;998;998;8;2;0;2;9999;999;2;9;9;9;9;9;9;0;998;99;98;99;999;
2012;1;19;2;770;770;1;99;1;770;998;998;2;2;255;325;998;0;8;7;0;0;0;0;9;6;2;0;998;998;998;8;2;0;2;0;999;2;9;1;9;9;9;2;0;998;2;99;99;999;
2012;1;20;1;475;475;1;99;1;475;998;998;2;2;2;475;998;1;4;5;0;0;1;0;4;6;1;0;7;998;998;1;2;0;2;9998;999;2;9;9;9;9;3;9;0;998;1;98;99;999;
2012;1;21;1;520;520;1;99;1;520;998;998;2;2;2;520;998;1;4;5;1;0;0;0;4;6;1;0;255;998;998;1;2;0;2;500;999;2;9;9;9;8;1;9;160;998;2;98;97;977;
2012;1;27;1;475;475;1;99;1;615;998;998;1;1;255;998;998;0;8;7;0;0;5;4;9;6;1;0;255;475;998;2;2;5;2;9999;1;2;9;9;9;9;3;9;0;0;3;98;97;125;
2012;1;28;1;625;625;1;99;1;625;998;998;47;1;710;998;998;0;8;5;0;0;1;0;4;6;47;0;710;998;998;1;2;0;1;9999;999;2;2;9;9;9;9;2;0;998;1;98;99;999;
2012;1;31;1;651;651;1;99;1;651;998;998;25;2;710;651;998;0;8;5;0;0;0;0;9;6;25;0;999;998;998;8;9;0;2;9999;998;2;9;9;9;8;3;9;0;0;1;98;24;1;
2012;1;31;2;678;678;1;99;1;678;998;998;6;5;255;100;645;0;8;7;0;0;0;0;9;6;6;0;998;998;998;8;2;0;2;9999;999;2;9;9;9;9;9;9;0;998;1;1;72;3;
2012;2;1;1;840;840;1;99;1;840;998;998;2;2;210;225;998;0;8;7;0;0;0;0;9;6;2;1;998;998;998;8;2;0;2;9999;999;2;9;0;9;9;9;9;0;998;14;99;99;999;
2012;2;3;1;651;651;1;8;1;651;998;998;2;1;2;998;998;2;5;7;0;0;0;0;9;6;2;0;651;998;998;1;1;0;2;9999;33;2;9;9;9;9;3;9;0;0;1;1;99;999;
2012;3;28;1;678;678;1;99;9;999;999;999;1;1;670;998;998;0;8;4;0;0;0;0;9;6;1;0;670;998;998;1;2;0;2;9999;998;2;8;9;9;9;9;9;0;998;2;98;97;103;
2012;3;31;2;670;670;1;99;1;670;998;998;1;1;2;998;998;1;4;5;0;0;0;0;9;6;1;0;670;998;998;1;1;5;2;9999;998;2;8;9;9;8;9;9;0;998;9;98;99;999;
2012;3;99;1;678;678;1;99;1;678;998;998;1;1;225;998;998;0;8;7;0;0;0;0;9;6;1;0;998;998;998;9;9;9;9;9999;999;9;9;9;9;9;9;9;9999;998;99;98;99;999;
2012;3;99;2;678;678;1;99;1;678;998;998;3;1;840;998;998;0;8;7;0;0;0;0;9;6;3;0;998;998;998;9;9;9;9;0;999;9;9;9;9;9;9;9;9999;998;99;98;99;999;
2012;4;5;1;432;432;1;99;1;615;998;998;7;1;615;998;998;0;8;2;0;0;0;0;9;6;7;0;998;998;998;8;2;0;2;9999;999;2;9;1;9;9;9;9;0;998;1;13;99;999;
2012;4;9;2;135;135;1;99;1;135;998;998;999;2;380;135;998;0;8;5;0;0;0;0;4;6;40;0;135;998;998;1;1;0;2;1000;999;2;9;9;9;9;3;8;0;998;1;1;99;999;
2012;4;15;6;432;432;9;99;1;432;998;998;1;1;225;998;998;0;8;7;0;0;0;0;9;6;1;0;998;998;998;8;2;0;2;9999;999;2;9;9;9;9;9;3;0;998;1;98;97;9;
2012;4;28;1;100;100;1;99;1;100;998;998;1;1;220;998;998;0;8;6;0;0;0;0;9;6;1;0;998;998;998;8;2;0;2;9999;999;2;9;9;9;9;9;9;0;998;1;98;97;33;
2012;4;99;1;432;432;1;99;2;615;432;998;1;1;225;998;998;0;8;7;0;0;0;0;9;6;1;0;999;998;998;9;2;0;2;0;999;2;9;0;9;9;1;2;9999;998;14;98;99;999;
2012;5;22;1;652;652;1;99;1;652;998;998;12;2;660;652;998;0;8;7;0;0;0;0;9;6;12;0;652;998;998;1;2;0;2;9999;998;2;9;2;9;9;9;3;0;998;1;1;99;999;
2012;5;22;3;700;700;1;99;1;700;998;998;4;3;200;501;225;0;8;7;0;0;0;0;4;6;4;0;999;998;998;8;2;0;2;1000;999;2;8;9;9;9;3;9;0;998;14;98;97;10;
2012;5;27;1;434;434;1;99;9;999;999;999;1;1;2;998;998;1;9;9;0;0;0;0;9;6;1;0;999;998;998;8;2;0;2;9999;999;2;9;9;9;9;9;9;0;998;99;98;99;999;
2012;5;30;1;475;475;1;99;9;999;999;999;1;1;325;998;998;0;8;5;0;0;0;0;9;6;1;0;7;998;998;1;2;0;2;9999;999;2;9;9;9;9;9;9;0;998;99;98;99;999;
2012;5;99;3;651;651;1;99;1;651;998;998;10;2;950;996;998;0;8;2;0;0;0;0;4;6;10;0;998;998;998;9;9;9;9;0;999;9;9;9;9;9;9;9;9999;998;1;98;48;2;
2012;6;29;1;501;501;1;99;9;999;999;999;7;5;385;20;840;0;8;7;1;0;1;0;9;6;6;0;998;998;998;8;2;0;2;9999;999;2;9;9;9;9;9;9;0;998;14;98;99;999;
2012;7;13;1;651;651;1;99;1;651;998;998;2;1;2;998;998;2;5;7;0;0;0;0;5;6;3;0;651;998;998;1;1;0;2;9999;1;2;2;9;9;9;3;6;0;0;1;98;99;999;
2012;7;13;2;652;652;1;99;9;999;999;999;2;2;210;200;998;0;8;6;2;0;0;0;4;6;2;0;999;998;998;8;2;0;2;9999;999;2;9;9;9;9;9;9;0;998;99;99;99;999;
2012;7;29;1;678;678;1;99;9;999;999;999;1;1;325;998;998;0;8;4;0;0;0;0;9;6;1;0;999;998;998;8;2;0;2;9999;999;2;9;9;9;9;9;9;0;998;99;99;99;999;
2012;7;31;2;620;620;2;99;9;999;999;999;7;1;630;998;998;0;8;7;0;0;0;0;9;6;7;0;999;998;998;8;2;0;2;9999;999;2;9;9;9;9;9;9;0;998;1;98;97;65;
2012;8;4;1;475;475;1;99;9;999;999;999;4;4;850;820;800;0;8;5;0;0;0;0;9;6;4;0;999;998;998;8;2;0;2;9999;999;2;9;9;9;9;9;9;0;998;99;99;99;999;
2012;8;4;2;652;652;1;99;1;652;998;998;48;1;630;998;998;0;8;7;0;0;999;99;4;6;48;0;999;998;998;8;2;5;2;9999;999;2;9;9;9;1;9;9;0;998;99;99;99;999;
2012;8;13;1;652;652;1;99;9;999;999;999;1;1;630;998;998;0;8;6;0;0;0;0;9;6;1;0;999;999;999;8;2;5;2;9999;999;2;9;9;9;9;9;9;0;998;99;99;99;999;
2012;8;13;2;652;652;1;99;9;999;999;999;1;1;2;998;998;0;4;6;0;0;0;0;4;6;1;0;999;999;999;8;2;5;2;9999;999;2;9;9;9;9;9;9;0;998;99;99;99;999;
2012;8;14;1;652;652;1;3;9;999;999;999;1;1;660;998;998;0;8;8;0;0;0;0;9;6;1;0;999;999;999;8;2;0;2;9999;999;2;9;9;9;9;9;9;0;998;99;99;99;999;
2012;8;15;1;660;660;1;99;1;660;998;998;41;2;652;640;998;0;8;8;0;0;0;0;5;6;41;0;9;999;999;1;2;0;2;9999;999;2;9;9;9;9;9;9;0;998;1;99;99;999;
2012;8;29;2;371;371;1;20;1;365;998;998;5;1;371;998;998;0;8;7;0;0;999;11;4;5;5;0;371;998;998;1;1;0;2;0;999;2;2;0;9;9;1;1;9999;998;14;98;99;999;
2012;10;17;2;475;475;1;99;9;999;999;999;7;3;365;363;220;0;8;5;0;0;0;0;9;6;7;0;999;999;999;8;2;0;2;9999;999;2;9;9;9;9;9;9;0;998;99;99;99;999;
2012;10;99;1;652;652;1;99;1;652;998;998;1;1;365;998;998;0;8;6;0;0;0;0;9;6;1;0;998;998;998;9;9;3;9;9999;999;9;9;0;9;9;9;9;9999;998;99;98;99;999;
2012;11;20;1;432;432;1;7;9;999;999;999;1;1;220;998;998;0;8;7;0;0;0;0;9;6;1;0;999;999;999;8;2;5;2;9999;999;2;9;9;9;9;9;9;0;998;99;99;99;999;
2012;11;22;1;652;652;1;99;9;999;999;999;2;2;2;998;998;1;4;6;0;0;0;0;9;6;2;0;999;999;999;8;2;5;2;9999;999;2;9;9;9;9;9;9;0;998;99;99;99;999;
2012;11;99;1;475;475;1;99;1;475;998;998;1;1;220;998;998;0;8;5;0;0;0;0;9;6;1;0;998;998;998;9;9;9;9;9999;999;9;9;9;9;9;9;9;9999;998;99;98;99;999;
2012;12;5;2;700;700;1;99;1;700;998;998;3;2;2;700;998;1;5;7;0;0;8;7;4;5;3;0;2;998;998;1;2;0;2;100;999;2;8;1;9;9;3;9;0;998;14;99;99;4;
2012;12;12;1;652;652;1;15;1;652;998;998;5;2;2;640;998;3;5;6;0;0;3;2;4;5;3;0;9;999;999;1;2;0;2;9999;6;2;9;0;9;9;3;9;0;0;14;99;99;5;
2012;12;17;1;652;652;1;99;9;999;999;999;3;2;365;325;998;0;8;7;0;0;0;0;9;6;3;0;998;999;999;8;2;0;2;70;999;2;9;9;9;9;3;9;0;998;99;99;99;999;
2012;12;19;1;475;475;1;99;1;432;998;998;3;2;220;475;998;0;8;5;0;0;2;0;9;6;1;0;999;999;999;8;2;0;2;9999;999;2;9;9;9;9;9;9;0;998;16;99;99;999;
2013;1;3;1;625;625;1;99;9;999;999;999;2;1;996;998;998;0;8;4;0;0;0;0;9;6;2;0;998;998;998;9;9;9;9;0;999;9;9;0;9;9;9;9;9999;998;1;98;99;999;
2013;1;12;1;625;625;1;99;1;625;998;998;999;2;710;998;998;0;8;5;0;0;0;0;9;6;9999;0;999;998;998;8;2;0;2;9999;999;2;9;9;9;9;9;9;0;998;99;99;99;999;
2013;1;16;1;615;615;2;99;9;615;616;620;999;15;385;200;2;999;4;5;999;99;999;99;4;6;9999;99;615;2;998;2;1;6;1;9999;102;2;2;9;9;9;3;9;0;0;3;11;99;999;
2013;1;18;1;100;100;1;99;1;100;998;998;5;3;202;135;100;0;8;5;0;0;0;0;9;6;5;0;999;999;999;8;2;0;2;9999;999;2;9;9;9;9;9;9;0;998;99;99;99;999;
2013;1;99;1;100;100;1;99;1;100;998;998;1;1;20;998;998;0;8;5;0;0;0;0;9;6;1;0;365;998;998;1;2;0;2;9999;999;2;2;0;9;9;9;9;0;998;3;98;99;999;
2013;2;4;1;100;100;1;99;1;100;998;998;2;1;255;998;998;2;8;7;0;0;0;0;9;6;2;0;999;999;999;8;2;0;2;9999;999;2;9;9;9;9;9;9;0;998;99;99;99;999;
2013;2;16;1;475;475;1;99;1;475;998;998;8;5;660;200;350;0;8;5;0;0;8;0;4;6;7;0;999;999;999;8;2;0;2;9999;999;2;9;9;9;9;9;9;0;998;3;3;99;999;
2013;2;19;1;471;475;1;99;1;475;998;998;7;1;220;998;998;0;8;5;0;0;0;0;4;6;7;0;220;471;998;2;2;4;1;9999;998;2;9;9;9;9;9;9;0;998;99;99;99;999;
2013;2;99;1;652;652;1;99;4;645;670;663;1;2;20;996;998;0;8;2;0;0;0;0;9;4;1;1;999;999;999;8;2;0;2;9999;999;2;9;9;9;9;9;9;0;998;16;98;97;999;
2013;3;6;1;652;652;1;99;1;652;998;998;21;2;840;996;998;0;8;4;0;0;0;0;4;6;21;0;652;998;998;1;1;4;1;9999;999;2;1;1;9;9;9;9;0;998;1;98;99;3;
2013;3;26;1;530;530;1;8;1;520;998;998;999;2;996;997;998;0;8;2;0;0;0;0;9;1;5;0;998;998;998;9;9;9;9;0;999;9;9;9;9;9;9;9;9999;998;1;1;99;999;
2013;3;26;2;620;620;1;99;1;620;998;998;5;1;200;998;998;0;8;7;0;0;0;0;9;6;5;0;999;998;998;8;2;0;2;9999;999;2;9;9;9;9;9;9;0;998;99;99;99;1;
2013;3;99;1;770;770;1;99;9;999;999;999;2;1;315;998;998;0;8;7;0;0;0;0;9;6;2;0;316;998;998;1;2;0;2;9998;999;2;2;0;9;9;2;7;620;998;2;98;99;999;
2013;4;6;2;652;652;1;99;9;999;999;999;1;1;325;998;998;0;8;6;0;0;0;0;9;6;1;0;999;998;998;8;2;0;2;9999;999;2;9;9;9;9;9;9;0;998;1;98;99;148;
2013;4;15;2;432;432;1;99;1;432;998;998;1;1;225;998;998;0;8;7;0;0;0;0;9;6;1;0;225;998;998;1;2;0;2;0;999;2;2;0;9;9;2;3;9999;998;2;98;97;9;
2013;4;20;1;700;700;1;99;1;700;998;998;10;3;640;365;344;0;8;7;0;0;0;0;9;6;10;0;999;999;999;8;2;0;2;9999;999;2;9;9;9;9;9;9;9999;998;99;98;99;999;
2013;5;7;1;652;652;1;99;1;652;998;998;4;2;840;996;998;0;8;4;0;0;0;0;9;6;4;0;999;999;999;8;2;0;2;9999;999;2;9;9;9;9;9;9;0;998;1;98;99;5;
2013;5;9;2;700;700;1;99;1;700;998;998;11;2;700;996;998;0;8;2;0;0;0;0;9;6;11;0;999;998;998;9;9;9;9;0;999;9;9;9;9;9;9;7;9999;998;99;98;99;999;
2013;5;99;1;678;678;1;99;9;999;999;999;2;1;560;998;998;0;8;7;0;0;0;0;9;6;2;0;999;999;999;8;2;0;2;300;999;2;9;9;9;9;3;9;0;998;99;99;99;999;
2013;6;6;2;652;652;1;99;9;999;999;999;2;1;220;998;998;0;8;6;0;0;0;0;9;6;2;0;999;999;999;8;2;0;2;9998;999;2;9;9;9;9;1;9;9998;998;2;99;99;999;
2013;6;8;3;678;678;1;99;9;999;999;999;2;1;210;998;998;0;8;6;0;0;0;0;9;6;2;0;999;999;999;8;2;4;2;9999;999;2;9;9;9;9;9;9;0;998;1;1;99;180;
2013;6;20;1;100;100;1;99;1;100;998;998;1;1;2;998;998;1;5;7;0;0;0;0;9;6;1;0;999;999;999;8;2;0;2;9999;999;2;9;9;9;9;9;9;0;998;1;98;99;127;
2013;6;22;1;652;652;1;99;9;999;999;999;2;1;220;998;998;0;8;6;0;0;0;0;9;6;2;0;999;999;999;8;2;0;2;9998;999;2;9;9;9;9;1;9;9998;998;2;99;97;999;
2013;7;30;1;652;652;1;99;9;999;999;999;1;1;325;998;998;0;8;7;0;0;0;0;9;6;1;0;999;999;999;8;2;0;2;9999;999;2;9;9;9;9;9;9;0;998;99;99;99;999;
2013;7;99;1;652;652;1;99;9;999;999;999;1;1;290;998;998;0;8;6;0;0;0;0;9;6;9999;0;999;999;999;8;1;0;2;9999;1;2;9;9;9;9;1;9;0;1;16;98;99;999;
2013;8;9;1;660;660;1;99;1;660;998;998;2;1;640;998;998;0;8;7;0;0;0;0;4;6;2;0;660;999;999;1;1;0;2;9999;998;2;9;9;9;9;9;9;0;998;2;2;97;70;
2013;8;25;1;700;700;1;99;1;700;998;998;6;2;996;700;998;0;8;2;0;0;6;0;9;6;6;0;999;999;999;8;2;0;2;9999;999;2;9;9;9;9;9;9;0;998;13;99;99;999;
2013;9;4;1;652;652;1;99;9;999;999;999;1;1;230;998;998;0;8;6;0;0;0;0;9;6;1;0;230;999;999;1;2;0;2;9998;999;2;9;9;9;9;1;9;9998;998;2;98;99;999;
2013;9;16;1;652;652;1;99;1;652;998;998;6;2;230;652;998;0;8;6;0;0;0;0;9;6;5;0;230;999;999;1;2;0;2;9998;999;2;9;9;9;9;1;9;9998;998;2;99;99;999;
2013;9;21;1;501;501;2;99;7;520;501;2;999;14;501;2;20;999;5;7;999;99;999;99;5;6;9999;99;999;999;999;8;2;0;2;9999;999;2;9;9;9;9;9;9;0;998;2;99;99;999;
2013;10;6;2;678;678;1;99;1;678;998;998;1;2;996;451;998;0;8;2;0;0;0;0;9;6;1;0;998;998;998;9;9;9;9;0;999;9;9;9;9;9;9;9;9999;998;99;98;99;999;
2013;10;13;1;652;652;1;99;1;652;998;998;7;2;996;652;998;0;8;7;0;0;0;0;4;6;7;0;999;999;999;8;2;0;2;9999;999;2;9;1;9;9;9;9;0;998;1;99;99;999;
2013;10;23;1;475;475;1;99;1;475;998;998;2;1;2;998;998;2;4;5;0;0;0;0;9;6;2;0;475;998;998;1;1;0;2;200;999;2;9;9;9;9;1;9;200;998;2;98;99;999;
